category,storage_type,days_since_purchase,spoilage_sensitivity_cat,category_median_shelf_life,est_remaining_days,est_life_used_ratio,risk_level
8,1,1,0.95,5.0,4.0,0.2,High
5,0,2,0.9,6.0,4.0,0.3333333333333333,Low
4,0,40,0.3,212.0,172.0,0.18867924528301888,Medium
5,1,1,0.9,6.0,5.0,0.16666666666666666,High
8,0,2,0.95,5.0,3.0,0.4,Medium
5,0,2,0.9,6.0,4.0,0.3333333333333333,Medium
1,1,4,0.4,18.0,14.0,0.2222222222222222,Low
7,1,2,0.9,3.0,1.0,0.6666666666666666,Medium
7,1,4,0.9,3.0,-1.0,1.3333333333333333,High
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
4,0,67,0.3,212.0,145.0,0.3160377358490566,Medium
6,1,1,0.6,12.0,11.0,0.08333333333333333,Medium
0,2,3,0.5,4.0,1.0,0.75,Medium
2,1,3,0.7,17.0,14.0,0.17647058823529413,Medium
6,2,5,0.6,12.0,7.0,0.4166666666666667,High
1,1,2,0.4,18.0,16.0,0.1111111111111111,Low
3,1,4,0.75,9.0,5.0,0.4444444444444444,Low
4,0,64,0.3,212.0,148.0,0.3018867924528302,Low
7,1,1,0.9,3.0,2.0,0.3333333333333333,Medium
8,0,2,0.95,5.0,3.0,0.4,Medium
2,1,4,0.7,17.0,13.0,0.23529411764705882,Low
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
8,1,4,0.95,5.0,1.0,0.8,High
5,0,4,0.9,6.0,2.0,0.6666666666666666,High
3,1,5,0.75,9.0,4.0,0.5555555555555556,Low
8,0,0,0.95,5.0,5.0,0.0,Low
4,0,22,0.3,212.0,190.0,0.10377358490566038,Medium
3,1,3,0.75,9.0,6.0,0.3333333333333333,High
4,0,20,0.3,212.0,192.0,0.09433962264150944,Low
5,0,2,0.9,6.0,4.0,0.3333333333333333,Medium
2,1,5,0.7,17.0,12.0,0.29411764705882354,Medium
3,1,4,0.75,9.0,5.0,0.4444444444444444,High
2,1,5,0.7,17.0,12.0,0.29411764705882354,Low
5,1,1,0.9,6.0,5.0,0.16666666666666666,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,Medium
7,0,1,0.9,3.0,2.0,0.3333333333333333,High
2,1,5,0.7,17.0,12.0,0.29411764705882354,Low
5,1,3,0.9,6.0,3.0,0.5,Low
4,0,71,0.3,212.0,141.0,0.33490566037735847,Low
2,1,3,0.7,17.0,14.0,0.17647058823529413,High
8,1,2,0.95,5.0,3.0,0.4,High
0,2,2,0.5,4.0,2.0,0.5,Low
1,1,7,0.4,18.0,11.0,0.3888888888888889,Medium
1,1,7,0.4,18.0,11.0,0.3888888888888889,Medium
0,2,1,0.5,4.0,3.0,0.25,Low
6,1,3,0.6,12.0,9.0,0.25,Medium
5,1,3,0.9,6.0,3.0,0.5,Low
8,0,4,0.95,5.0,1.0,0.8,High
8,0,2,0.95,5.0,3.0,0.4,High
6,1,2,0.6,12.0,10.0,0.16666666666666666,High
5,1,1,0.9,6.0,5.0,0.16666666666666666,Low
4,0,22,0.3,212.0,190.0,0.10377358490566038,Low
3,1,4,0.75,9.0,5.0,0.4444444444444444,Low
0,2,1,0.5,4.0,3.0,0.25,Low
6,1,2,0.6,12.0,10.0,0.16666666666666666,Medium
6,1,1,0.6,12.0,11.0,0.08333333333333333,Low
0,2,2,0.5,4.0,2.0,0.5,High
6,1,3,0.6,12.0,9.0,0.25,Medium
5,1,4,0.9,6.0,2.0,0.6666666666666666,High
3,1,1,0.75,9.0,8.0,0.1111111111111111,Medium
6,1,4,0.6,12.0,8.0,0.3333333333333333,Medium
8,0,2,0.95,5.0,3.0,0.4,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
6,2,3,0.6,12.0,9.0,0.25,High
8,0,2,0.95,5.0,3.0,0.4,Low
1,1,0,0.4,18.0,18.0,0.0,High
4,0,69,0.3,212.0,143.0,0.32547169811320753,Medium
4,0,28,0.3,212.0,184.0,0.1320754716981132,Low
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
2,1,4,0.7,17.0,13.0,0.23529411764705882,Low
4,0,4,0.3,212.0,208.0,0.018867924528301886,Low
2,1,3,0.7,17.0,14.0,0.17647058823529413,Low
2,1,0,0.7,17.0,17.0,0.0,Medium
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
5,1,3,0.9,6.0,3.0,0.5,High
6,1,0,0.6,12.0,12.0,0.0,Low
0,2,0,0.5,4.0,4.0,0.0,High
5,1,4,0.9,6.0,2.0,0.6666666666666666,Medium
8,0,2,0.95,5.0,3.0,0.4,Medium
0,2,4,0.5,4.0,0.0,1.0,Medium
2,1,5,0.7,17.0,12.0,0.29411764705882354,Low
5,1,1,0.9,6.0,5.0,0.16666666666666666,Medium
4,0,13,0.3,212.0,199.0,0.06132075471698113,High
0,2,2,0.5,4.0,2.0,0.5,Low
3,1,1,0.75,9.0,8.0,0.1111111111111111,Medium
1,1,0,0.4,18.0,18.0,0.0,Medium
6,1,4,0.6,12.0,8.0,0.3333333333333333,High
1,1,5,0.4,18.0,13.0,0.2777777777777778,Medium
6,1,2,0.6,12.0,10.0,0.16666666666666666,Medium
6,1,4,0.6,12.0,8.0,0.3333333333333333,Medium
7,1,3,0.9,3.0,0.0,1.0,Medium
5,0,3,0.9,6.0,3.0,0.5,High
0,2,3,0.5,4.0,1.0,0.75,Low
0,2,0,0.5,4.0,4.0,0.0,Low
0,2,2,0.5,4.0,2.0,0.5,High
6,1,1,0.6,12.0,11.0,0.08333333333333333,Low
5,0,3,0.9,6.0,3.0,0.5,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
7,1,3,0.9,3.0,0.0,1.0,Low
6,1,9,0.6,12.0,3.0,0.75,Medium
4,0,8,0.3,212.0,204.0,0.03773584905660377,Low
8,0,2,0.95,5.0,3.0,0.4,Medium
4,0,7,0.3,212.0,205.0,0.0330188679245283,High
1,1,5,0.4,18.0,13.0,0.2777777777777778,Low
2,1,3,0.7,17.0,14.0,0.17647058823529413,High
8,0,2,0.95,5.0,3.0,0.4,High
4,0,6,0.3,212.0,206.0,0.02830188679245283,Low
5,1,3,0.9,6.0,3.0,0.5,Medium
7,1,3,0.9,3.0,0.0,1.0,Medium
1,1,0,0.4,18.0,18.0,0.0,Low
4,0,17,0.3,212.0,195.0,0.08018867924528301,Low
2,1,11,0.7,17.0,6.0,0.6470588235294118,Medium
3,1,4,0.75,9.0,5.0,0.4444444444444444,Low
4,0,70,0.3,212.0,142.0,0.330188679245283,High
3,1,3,0.75,9.0,6.0,0.3333333333333333,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,Medium
8,1,3,0.95,5.0,2.0,0.6,Medium
0,2,3,0.5,4.0,1.0,0.75,Low
0,2,1,0.5,4.0,3.0,0.25,Low
6,1,3,0.6,12.0,9.0,0.25,Low
5,1,1,0.9,6.0,5.0,0.16666666666666666,High
2,1,2,0.7,17.0,15.0,0.11764705882352941,High
8,0,1,0.95,5.0,4.0,0.2,Low
6,1,2,0.6,12.0,10.0,0.16666666666666666,Medium
3,1,3,0.75,9.0,6.0,0.3333333333333333,Low
0,2,1,0.5,4.0,3.0,0.25,Low
3,1,2,0.75,9.0,7.0,0.2222222222222222,High
5,1,2,0.9,6.0,4.0,0.3333333333333333,Low
4,0,39,0.3,212.0,173.0,0.18396226415094338,High
6,1,5,0.6,12.0,7.0,0.4166666666666667,Low
1,1,4,0.4,18.0,14.0,0.2222222222222222,Medium
0,2,4,0.5,4.0,0.0,1.0,Low
0,2,3,0.5,4.0,1.0,0.75,Medium
3,1,4,0.75,9.0,5.0,0.4444444444444444,Low
4,0,45,0.3,212.0,167.0,0.21226415094339623,Low
0,2,2,0.5,4.0,2.0,0.5,Low
1,1,6,0.4,18.0,12.0,0.3333333333333333,High
6,1,2,0.6,12.0,10.0,0.16666666666666666,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,Low
5,1,0,0.9,6.0,6.0,0.0,Medium
3,1,3,0.75,9.0,6.0,0.3333333333333333,Medium
0,2,2,0.5,4.0,2.0,0.5,Low
7,1,3,0.9,3.0,0.0,1.0,High
8,1,0,0.95,5.0,5.0,0.0,Low
1,1,2,0.4,18.0,16.0,0.1111111111111111,High
8,0,0,0.95,5.0,5.0,0.0,High
6,1,1,0.6,12.0,11.0,0.08333333333333333,High
6,1,7,0.6,12.0,5.0,0.5833333333333334,High
1,1,4,0.4,18.0,14.0,0.2222222222222222,Low
6,1,3,0.6,12.0,9.0,0.25,Low
4,0,21,0.3,212.0,191.0,0.09905660377358491,Low
3,1,4,0.75,9.0,5.0,0.4444444444444444,Low
6,1,4,0.6,12.0,8.0,0.3333333333333333,Low
4,0,78,0.3,212.0,134.0,0.36792452830188677,Low
4,0,68,0.3,212.0,144.0,0.32075471698113206,Medium
3,1,3,0.75,9.0,6.0,0.3333333333333333,Medium
5,0,2,0.9,6.0,4.0,0.3333333333333333,Low
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
0,2,3,0.5,4.0,1.0,0.75,Medium
0,2,1,0.5,4.0,3.0,0.25,Low
4,0,122,0.3,212.0,90.0,0.5754716981132075,Low
8,1,4,0.95,5.0,1.0,0.8,High
2,1,4,0.7,17.0,13.0,0.23529411764705882,Medium
1,1,1,0.4,18.0,17.0,0.05555555555555555,Medium
8,1,2,0.95,5.0,3.0,0.4,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
8,0,3,0.95,5.0,2.0,0.6,High
1,1,4,0.4,18.0,14.0,0.2222222222222222,Low
3,1,4,0.75,9.0,5.0,0.4444444444444444,High
1,1,0,0.4,18.0,18.0,0.0,Low
1,1,1,0.4,18.0,17.0,0.05555555555555555,Low
2,1,5,0.7,17.0,12.0,0.29411764705882354,Low
5,1,5,0.9,6.0,1.0,0.8333333333333334,High
1,1,5,0.4,18.0,13.0,0.2777777777777778,Low
1,1,2,0.4,18.0,16.0,0.1111111111111111,Medium
3,0,2,0.75,9.0,7.0,0.2222222222222222,High
5,1,0,0.9,6.0,6.0,0.0,Medium
3,1,5,0.75,9.0,4.0,0.5555555555555556,Medium
3,1,2,0.75,9.0,7.0,0.2222222222222222,High
2,1,5,0.7,17.0,12.0,0.29411764705882354,Low
3,1,2,0.75,9.0,7.0,0.2222222222222222,Medium
2,1,3,0.7,17.0,14.0,0.17647058823529413,Low
8,1,1,0.95,5.0,4.0,0.2,Medium
3,1,5,0.75,9.0,4.0,0.5555555555555556,Medium
3,1,4,0.75,9.0,5.0,0.4444444444444444,Medium
2,1,1,0.7,17.0,16.0,0.058823529411764705,High
7,1,0,0.9,3.0,3.0,0.0,Low
7,1,2,0.9,3.0,1.0,0.6666666666666666,Medium
5,1,0,0.9,6.0,6.0,0.0,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
1,1,6,0.4,18.0,12.0,0.3333333333333333,High
0,2,4,0.5,4.0,0.0,1.0,High
8,0,2,0.95,5.0,3.0,0.4,Low
5,1,3,0.9,6.0,3.0,0.5,High
8,1,2,0.95,5.0,3.0,0.4,Medium
0,2,2,0.5,4.0,2.0,0.5,Low
4,0,36,0.3,212.0,176.0,0.16981132075471697,Low
8,0,1,0.95,5.0,4.0,0.2,Low
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
2,1,1,0.7,17.0,16.0,0.058823529411764705,Low
5,0,2,0.9,6.0,4.0,0.3333333333333333,Medium
8,0,2,0.95,5.0,3.0,0.4,High
5,0,2,0.9,6.0,4.0,0.3333333333333333,High
8,1,2,0.95,5.0,3.0,0.4,High
0,2,4,0.5,4.0,0.0,1.0,Low
5,0,1,0.9,6.0,5.0,0.16666666666666666,High
3,1,5,0.75,9.0,4.0,0.5555555555555556,Low
0,2,3,0.5,4.0,1.0,0.75,Low
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
3,1,3,0.75,9.0,6.0,0.3333333333333333,Low
6,1,1,0.6,12.0,11.0,0.08333333333333333,Low
2,1,3,0.7,17.0,14.0,0.17647058823529413,Medium
8,1,4,0.95,5.0,1.0,0.8,High
0,2,2,0.5,4.0,2.0,0.5,Low
4,0,6,0.3,212.0,206.0,0.02830188679245283,Medium
1,1,5,0.4,18.0,13.0,0.2777777777777778,Medium
5,1,3,0.9,6.0,3.0,0.5,Low
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
7,1,1,0.9,3.0,2.0,0.3333333333333333,Medium
7,1,3,0.9,3.0,0.0,1.0,Medium
1,1,4,0.4,18.0,14.0,0.2222222222222222,High
0,2,3,0.5,4.0,1.0,0.75,Medium
6,1,2,0.6,12.0,10.0,0.16666666666666666,Medium
5,1,1,0.9,6.0,5.0,0.16666666666666666,Medium
6,1,5,0.6,12.0,7.0,0.4166666666666667,High
5,0,2,0.9,6.0,4.0,0.3333333333333333,High
4,0,15,0.3,212.0,197.0,0.07075471698113207,High
2,1,6,0.7,17.0,11.0,0.35294117647058826,High
5,1,5,0.9,6.0,1.0,0.8333333333333334,Low
1,1,3,0.4,18.0,15.0,0.16666666666666666,Medium
1,1,7,0.4,18.0,11.0,0.3888888888888889,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,Medium
1,1,3,0.4,18.0,15.0,0.16666666666666666,High
7,1,0,0.9,3.0,3.0,0.0,Low
1,1,7,0.4,18.0,11.0,0.3888888888888889,Medium
8,1,1,0.95,5.0,4.0,0.2,Low
7,1,2,0.9,3.0,1.0,0.6666666666666666,Medium
6,1,3,0.6,12.0,9.0,0.25,Low
8,1,2,0.95,5.0,3.0,0.4,High
7,2,1,0.9,3.0,2.0,0.3333333333333333,High
6,1,3,0.6,12.0,9.0,0.25,High
4,0,45,0.3,212.0,167.0,0.21226415094339623,Low
0,2,3,0.5,4.0,1.0,0.75,High
6,2,3,0.6,12.0,9.0,0.25,Medium
1,1,2,0.4,18.0,16.0,0.1111111111111111,Low
6,1,0,0.6,12.0,12.0,0.0,Low
1,1,4,0.4,18.0,14.0,0.2222222222222222,High
4,0,26,0.3,212.0,186.0,0.12264150943396226,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,Medium
8,1,4,0.95,5.0,1.0,0.8,Medium
5,1,3,0.9,6.0,3.0,0.5,Low
0,2,1,0.5,4.0,3.0,0.25,Low
0,2,3,0.5,4.0,1.0,0.75,Medium
8,0,2,0.95,5.0,3.0,0.4,High
6,1,2,0.6,12.0,10.0,0.16666666666666666,Medium
6,2,2,0.6,12.0,10.0,0.16666666666666666,Medium
2,1,2,0.7,17.0,15.0,0.11764705882352941,Medium
8,0,3,0.95,5.0,2.0,0.6,High
8,0,2,0.95,5.0,3.0,0.4,High
6,2,1,0.6,12.0,11.0,0.08333333333333333,Medium
1,1,2,0.4,18.0,16.0,0.1111111111111111,Low
0,2,3,0.5,4.0,1.0,0.75,Low
8,1,2,0.95,5.0,3.0,0.4,High
4,0,39,0.3,212.0,173.0,0.18396226415094338,High
3,1,4,0.75,9.0,5.0,0.4444444444444444,Medium
3,1,3,0.75,9.0,6.0,0.3333333333333333,Low
8,0,1,0.95,5.0,4.0,0.2,Low
7,1,0,0.9,3.0,3.0,0.0,Low
8,0,1,0.95,5.0,4.0,0.2,High
1,1,5,0.4,18.0,13.0,0.2777777777777778,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
8,0,1,0.95,5.0,4.0,0.2,High
6,1,3,0.6,12.0,9.0,0.25,Low
1,1,11,0.4,18.0,7.0,0.6111111111111112,Low
6,1,3,0.6,12.0,9.0,0.25,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
1,1,1,0.4,18.0,17.0,0.05555555555555555,Low
6,1,1,0.6,12.0,11.0,0.08333333333333333,High
1,1,1,0.4,18.0,17.0,0.05555555555555555,Low
3,1,3,0.75,9.0,6.0,0.3333333333333333,High
4,0,57,0.3,212.0,155.0,0.2688679245283019,High
7,1,3,0.9,3.0,0.0,1.0,Medium
8,0,2,0.95,5.0,3.0,0.4,High
0,2,2,0.5,4.0,2.0,0.5,Medium
2,1,7,0.7,17.0,10.0,0.4117647058823529,Medium
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
8,1,1,0.95,5.0,4.0,0.2,High
1,1,6,0.4,18.0,12.0,0.3333333333333333,Medium
4,0,30,0.3,212.0,182.0,0.14150943396226415,Low
0,2,3,0.5,4.0,1.0,0.75,Low
2,1,7,0.7,17.0,10.0,0.4117647058823529,High
8,1,1,0.95,5.0,4.0,0.2,High
0,2,0,0.5,4.0,4.0,0.0,Low
5,1,3,0.9,6.0,3.0,0.5,High
0,2,3,0.5,4.0,1.0,0.75,Medium
8,0,1,0.95,5.0,4.0,0.2,High
6,1,9,0.6,12.0,3.0,0.75,High
4,0,0,0.3,212.0,212.0,0.0,Low
6,1,3,0.6,12.0,9.0,0.25,Medium
3,1,0,0.75,9.0,9.0,0.0,Low
4,0,3,0.3,212.0,209.0,0.014150943396226415,Medium
2,1,3,0.7,17.0,14.0,0.17647058823529413,Medium
8,0,4,0.95,5.0,1.0,0.8,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,Low
7,1,3,0.9,3.0,0.0,1.0,Medium
8,0,1,0.95,5.0,4.0,0.2,Low
4,0,43,0.3,212.0,169.0,0.2028301886792453,High
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,Medium
6,1,3,0.6,12.0,9.0,0.25,Medium
0,2,2,0.5,4.0,2.0,0.5,High
2,1,4,0.7,17.0,13.0,0.23529411764705882,Low
8,0,1,0.95,5.0,4.0,0.2,Medium
3,1,4,0.75,9.0,5.0,0.4444444444444444,Low
7,1,2,0.9,3.0,1.0,0.6666666666666666,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,Medium
4,0,50,0.3,212.0,162.0,0.2358490566037736,Low
0,2,3,0.5,4.0,1.0,0.75,Low
1,1,2,0.4,18.0,16.0,0.1111111111111111,High
2,1,4,0.7,17.0,13.0,0.23529411764705882,Low
7,1,1,0.9,3.0,2.0,0.3333333333333333,Low
0,2,1,0.5,4.0,3.0,0.25,Low
5,1,1,0.9,6.0,5.0,0.16666666666666666,Low
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
8,1,3,0.95,5.0,2.0,0.6,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
6,1,3,0.6,12.0,9.0,0.25,Medium
3,1,2,0.75,9.0,7.0,0.2222222222222222,Medium
5,0,3,0.9,6.0,3.0,0.5,Medium
8,1,1,0.95,5.0,4.0,0.2,Medium
5,1,2,0.9,6.0,4.0,0.3333333333333333,Low
8,1,2,0.95,5.0,3.0,0.4,Low
2,1,7,0.7,17.0,10.0,0.4117647058823529,High
4,0,40,0.3,212.0,172.0,0.18867924528301888,Low
4,0,44,0.3,212.0,168.0,0.20754716981132076,Low
5,1,0,0.9,6.0,6.0,0.0,Low
4,0,12,0.3,212.0,200.0,0.05660377358490566,Low
7,1,3,0.9,3.0,0.0,1.0,Medium
8,1,2,0.95,5.0,3.0,0.4,Low
0,2,2,0.5,4.0,2.0,0.5,Medium
6,1,2,0.6,12.0,10.0,0.16666666666666666,High
3,1,3,0.75,9.0,6.0,0.3333333333333333,Low
6,1,6,0.6,12.0,6.0,0.5,High
8,1,2,0.95,5.0,3.0,0.4,Medium
7,1,0,0.9,3.0,3.0,0.0,Medium
0,2,2,0.5,4.0,2.0,0.5,Low
2,1,3,0.7,17.0,14.0,0.17647058823529413,High
0,2,3,0.5,4.0,1.0,0.75,Low
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
3,1,4,0.75,9.0,5.0,0.4444444444444444,Medium
2,1,0,0.7,17.0,17.0,0.0,High
2,1,7,0.7,17.0,10.0,0.4117647058823529,High
5,1,3,0.9,6.0,3.0,0.5,High
4,0,16,0.3,212.0,196.0,0.07547169811320754,Low
0,2,2,0.5,4.0,2.0,0.5,Medium
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
0,2,3,0.5,4.0,1.0,0.75,Medium
1,1,7,0.4,18.0,11.0,0.3888888888888889,Medium
8,1,2,0.95,5.0,3.0,0.4,High
3,1,6,0.75,9.0,3.0,0.6666666666666666,High
7,2,1,0.9,3.0,2.0,0.3333333333333333,High
1,1,0,0.4,18.0,18.0,0.0,Low
5,1,3,0.9,6.0,3.0,0.5,Medium
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
4,0,11,0.3,212.0,201.0,0.05188679245283019,Low
6,2,4,0.6,12.0,8.0,0.3333333333333333,Low
0,2,3,0.5,4.0,1.0,0.75,Low
5,1,2,0.9,6.0,4.0,0.3333333333333333,Medium
8,1,3,0.95,5.0,2.0,0.6,High
0,2,2,0.5,4.0,2.0,0.5,Medium
0,2,1,0.5,4.0,3.0,0.25,Low
8,1,2,0.95,5.0,3.0,0.4,High
6,1,3,0.6,12.0,9.0,0.25,Low
4,0,27,0.3,212.0,185.0,0.12735849056603774,Medium
1,1,3,0.4,18.0,15.0,0.16666666666666666,Low
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
5,0,4,0.9,6.0,2.0,0.6666666666666666,Medium
1,1,1,0.4,18.0,17.0,0.05555555555555555,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,Medium
1,1,10,0.4,18.0,8.0,0.5555555555555556,Low
1,1,9,0.4,18.0,9.0,0.5,Low
4,0,8,0.3,212.0,204.0,0.03773584905660377,Medium
6,1,5,0.6,12.0,7.0,0.4166666666666667,Low
4,0,75,0.3,212.0,137.0,0.35377358490566035,Medium
8,0,1,0.95,5.0,4.0,0.2,Medium
1,1,3,0.4,18.0,15.0,0.16666666666666666,Low
3,1,2,0.75,9.0,7.0,0.2222222222222222,High
5,1,1,0.9,6.0,5.0,0.16666666666666666,High
6,1,3,0.6,12.0,9.0,0.25,Medium
0,2,1,0.5,4.0,3.0,0.25,High
4,0,41,0.3,212.0,171.0,0.19339622641509435,High
1,1,1,0.4,18.0,17.0,0.05555555555555555,High
3,1,6,0.75,9.0,3.0,0.6666666666666666,High
2,1,3,0.7,17.0,14.0,0.17647058823529413,Medium
0,2,3,0.5,4.0,1.0,0.75,Medium
3,1,4,0.75,9.0,5.0,0.4444444444444444,Low
0,2,3,0.5,4.0,1.0,0.75,Low
8,1,3,0.95,5.0,2.0,0.6,High
8,0,2,0.95,5.0,3.0,0.4,High
3,1,6,0.75,9.0,3.0,0.6666666666666666,Medium
7,1,2,0.9,3.0,1.0,0.6666666666666666,Medium
8,0,1,0.95,5.0,4.0,0.2,High
8,1,4,0.95,5.0,1.0,0.8,Medium
8,1,3,0.95,5.0,2.0,0.6,Low
6,1,4,0.6,12.0,8.0,0.3333333333333333,Low
8,1,1,0.95,5.0,4.0,0.2,Medium
1,1,7,0.4,18.0,11.0,0.3888888888888889,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
6,1,3,0.6,12.0,9.0,0.25,Medium
8,0,4,0.95,5.0,1.0,0.8,Low
1,1,6,0.4,18.0,12.0,0.3333333333333333,High
5,1,1,0.9,6.0,5.0,0.16666666666666666,High
6,1,6,0.6,12.0,6.0,0.5,Medium
7,1,3,0.9,3.0,0.0,1.0,Medium
6,1,2,0.6,12.0,10.0,0.16666666666666666,Medium
5,1,4,0.9,6.0,2.0,0.6666666666666666,High
6,1,0,0.6,12.0,12.0,0.0,Medium
7,1,3,0.9,3.0,0.0,1.0,Medium
7,1,0,0.9,3.0,3.0,0.0,High
5,1,5,0.9,6.0,1.0,0.8333333333333334,Medium
1,1,1,0.4,18.0,17.0,0.05555555555555555,Low
5,1,1,0.9,6.0,5.0,0.16666666666666666,High
2,1,7,0.7,17.0,10.0,0.4117647058823529,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,Medium
0,2,2,0.5,4.0,2.0,0.5,Medium
1,1,8,0.4,18.0,10.0,0.4444444444444444,High
5,0,2,0.9,6.0,4.0,0.3333333333333333,Medium
6,1,5,0.6,12.0,7.0,0.4166666666666667,High
2,1,4,0.7,17.0,13.0,0.23529411764705882,High
8,0,1,0.95,5.0,4.0,0.2,Medium
0,2,2,0.5,4.0,2.0,0.5,Low
5,1,3,0.9,6.0,3.0,0.5,High
8,1,2,0.95,5.0,3.0,0.4,High
3,1,3,0.75,9.0,6.0,0.3333333333333333,High
5,1,1,0.9,6.0,5.0,0.16666666666666666,Medium
7,1,3,0.9,3.0,0.0,1.0,High
4,0,12,0.3,212.0,200.0,0.05660377358490566,Medium
8,0,3,0.95,5.0,2.0,0.6,Low
8,1,4,0.95,5.0,1.0,0.8,Low
8,0,2,0.95,5.0,3.0,0.4,High
6,1,3,0.6,12.0,9.0,0.25,Low
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
3,1,4,0.75,9.0,5.0,0.4444444444444444,Low
1,1,4,0.4,18.0,14.0,0.2222222222222222,Low
2,1,8,0.7,17.0,9.0,0.47058823529411764,High
1,1,3,0.4,18.0,15.0,0.16666666666666666,Low
8,0,3,0.95,5.0,2.0,0.6,High
7,1,3,0.9,3.0,0.0,1.0,High
8,0,1,0.95,5.0,4.0,0.2,High
4,0,38,0.3,212.0,174.0,0.1792452830188679,Low
0,2,2,0.5,4.0,2.0,0.5,High
3,1,2,0.75,9.0,7.0,0.2222222222222222,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
5,1,4,0.9,6.0,2.0,0.6666666666666666,High
3,1,0,0.75,9.0,9.0,0.0,Medium
1,1,2,0.4,18.0,16.0,0.1111111111111111,Low
2,1,5,0.7,17.0,12.0,0.29411764705882354,Medium
8,0,5,0.95,5.0,0.0,1.0,Low
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
7,1,2,0.9,3.0,1.0,0.6666666666666666,High
4,0,22,0.3,212.0,190.0,0.10377358490566038,Medium
5,1,3,0.9,6.0,3.0,0.5,High
0,2,2,0.5,4.0,2.0,0.5,Medium
0,2,2,0.5,4.0,2.0,0.5,Low
2,1,10,0.7,17.0,7.0,0.5882352941176471,High
0,2,0,0.5,4.0,4.0,0.0,Low
2,1,2,0.7,17.0,15.0,0.11764705882352941,Medium
5,1,3,0.9,6.0,3.0,0.5,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
8,0,5,0.95,5.0,0.0,1.0,High
1,1,3,0.4,18.0,15.0,0.16666666666666666,Low
6,1,2,0.6,12.0,10.0,0.16666666666666666,High
0,2,3,0.5,4.0,1.0,0.75,Low
8,1,1,0.95,5.0,4.0,0.2,High
8,1,3,0.95,5.0,2.0,0.6,Low
7,1,1,0.9,3.0,2.0,0.3333333333333333,Medium
1,0,7,0.4,18.0,11.0,0.3888888888888889,High
4,0,10,0.3,212.0,202.0,0.04716981132075472,High
5,1,1,0.9,6.0,5.0,0.16666666666666666,Medium
2,1,10,0.7,17.0,7.0,0.5882352941176471,High
8,0,2,0.95,5.0,3.0,0.4,High
0,2,0,0.5,4.0,4.0,0.0,Low
0,2,3,0.5,4.0,1.0,0.75,Low
5,1,1,0.9,6.0,5.0,0.16666666666666666,High
7,1,0,0.9,3.0,3.0,0.0,Medium
7,1,1,0.9,3.0,2.0,0.3333333333333333,Low
7,1,1,0.9,3.0,2.0,0.3333333333333333,High
4,0,37,0.3,212.0,175.0,0.17452830188679244,Low
1,1,4,0.4,18.0,14.0,0.2222222222222222,High
5,1,5,0.9,6.0,1.0,0.8333333333333334,Low
0,2,2,0.5,4.0,2.0,0.5,High
4,0,6,0.3,212.0,206.0,0.02830188679245283,High
6,2,3,0.6,12.0,9.0,0.25,Medium
7,1,4,0.9,3.0,-1.0,1.3333333333333333,High
3,1,3,0.75,9.0,6.0,0.3333333333333333,Low
1,1,0,0.4,18.0,18.0,0.0,Medium
4,0,4,0.3,212.0,208.0,0.018867924528301886,Low
